item,item_label,itemparent,itemparent_label,itemgrandparent,itemgrandparent_label,subclass,subclass_label,class,class_label,department,department_label,group,group_label,division,division_label,supplier,supplier_label,parentdiff1,parentdiff1_label,grandparentdiff1,grandparentdiff1_label,subclassdiff1,subclassdiff1_label,classdiff1,classdiff1_label,deptdiff1,deptdiff1_label,diff1,diff1_label,itemgrp1,itemgrp1_label,itemgrp2,itemgrp2_label
10000076,10000076Carpenter Jeans - White 12,10000076,10000076Carpenter Jeans - White 12,10000064,10000064Carpenter Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000076_LRG,10000076Carpenter Jeans - White 12 Large,10000064_LRG,10000064Carpenter Jeans Large,112_LRG,112Basic Large,1141_LRG,1141Jeans* Large,1140_LRG,1140Women's Denim* Large,_LRG,Large,112,112Basic,1141,1141Jeans*
10000077,10000077Carpenter Jeans - Denim 6,10000077,10000077Carpenter Jeans - Denim 6,10000064,10000064Carpenter Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000077_SML,10000077Carpenter Jeans - Denim 6 Small,10000064_SML,10000064Carpenter Jeans Small,112_SML,112Basic Small,1141_SML,1141Jeans* Small,1140_SML,1140Women's Denim* Small,_SML,Small,112,112Basic,1141,1141Jeans*
10000078,10000078Carpenter Jeans - Denim 8,10000078,10000078Carpenter Jeans - Denim 8,10000064,10000064Carpenter Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000078_MED,10000078Carpenter Jeans - Denim 8 Medium,10000064_MED,10000064Carpenter Jeans Medium,112_MED,112Basic Medium,1141_MED,1141Jeans* Medium,1140_MED,1140Women's Denim* Medium,_MED,Medium,112,112Basic,1141,1141Jeans*
10000079,10000079Carpenter Jeans - Denim 10,10000079,10000079Carpenter Jeans - Denim 10,10000064,10000064Carpenter Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000079_LRG,10000079Carpenter Jeans - Denim 10 Large,10000064_LRG,10000064Carpenter Jeans Large,112_LRG,112Basic Large,1141_LRG,1141Jeans* Large,1140_LRG,1140Women's Denim* Large,_LRG,Large,112,112Basic,1141,1141Jeans*
10000080,10000080Carpenter Jeans - Denim 12,10000080,10000080Carpenter Jeans - Denim 12,10000064,10000064Carpenter Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000080_SML,10000080Carpenter Jeans - Denim 12 Small,10000064_SML,10000064Carpenter Jeans Small,112_SML,112Basic Small,1141_SML,1141Jeans* Small,1140_SML,1140Women's Denim* Small,_SML,Small,112,112Basic,1141,1141Jeans*
10000081,10000081Carpenter Jeans - Stonewashed,10000081,10000081Carpenter Jeans - Stonewashed,10000064,10000064Carpenter Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000081_MED,10000081Carpenter Jeans - Stonewashed Medium,10000064_MED,10000064Carpenter Jeans Medium,112_MED,112Basic Medium,1141_MED,1141Jeans* Medium,1140_MED,1140Women's Denim* Medium,_MED,Medium,112,112Basic,1141,1141Jeans*
10000082,10000082Carpenter Jeans - Stonewashed,10000082,10000082Carpenter Jeans - Stonewashed,10000064,10000064Carpenter Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000082_LRG,10000082Carpenter Jeans - Stonewashed Large,10000064_LRG,10000064Carpenter Jeans Large,112_LRG,112Basic Large,1141_LRG,1141Jeans* Large,1140_LRG,1140Women's Denim* Large,_LRG,Large,112,112Basic,1141,1141Jeans*
10000083,10000083Carpenter Jeans - Stonewashed,10000083,10000083Carpenter Jeans - Stonewashed,10000064,10000064Carpenter Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000083_SML,10000083Carpenter Jeans - Stonewashed Small,10000064_SML,10000064Carpenter Jeans Small,112_SML,112Basic Small,1141_SML,1141Jeans* Small,1140_SML,1140Women's Denim* Small,_SML,Small,112,112Basic,1141,1141Jeans*
10000084,10000084Carpenter Jeans - Stonewashed,10000084,10000084Carpenter Jeans - Stonewashed,10000064,10000064Carpenter Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000084_MED,10000084Carpenter Jeans - Stonewashed Medium,10000064_MED,10000064Carpenter Jeans Medium,112_MED,112Basic Medium,1141_MED,1141Jeans* Medium,1140_MED,1140Women's Denim* Medium,_MED,Medium,112,112Basic,1141,1141Jeans*
10000085,10000085Carpenter Jeans - Raw 6,10000085,10000085Carpenter Jeans - Raw 6,10000064,10000064Carpenter Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000085_LRG,10000085Carpenter Jeans - Raw 6 Large,10000064_LRG,10000064Carpenter Jeans Large,112_LRG,112Basic Large,1141_LRG,1141Jeans* Large,1140_LRG,1140Women's Denim* Large,_LRG,Large,112,112Basic,1141,1141Jeans*
10000086,10000086Carpenter Jeans - Raw 8,10000086,10000086Carpenter Jeans - Raw 8,10000064,10000064Carpenter Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000086_SML,10000086Carpenter Jeans - Raw 8 Small,10000064_SML,10000064Carpenter Jeans Small,112_SML,112Basic Small,1141_SML,1141Jeans* Small,1140_SML,1140Women's Denim* Small,_SML,Small,112,112Basic,1141,1141Jeans*
10000087,10000087Carpenter Jeans - Raw 10,10000087,10000087Carpenter Jeans - Raw 10,10000064,10000064Carpenter Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000087_MED,10000087Carpenter Jeans - Raw 10 Medium,10000064_MED,10000064Carpenter Jeans Medium,112_MED,112Basic Medium,1141_MED,1141Jeans* Medium,1140_MED,1140Women's Denim* Medium,_MED,Medium,112,112Basic,1141,1141Jeans*
10000088,10000088Carpenter Jeans - Raw 12,10000088,10000088Carpenter Jeans - Raw 12,10000064,10000064Carpenter Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000088_LRG,10000088Carpenter Jeans - Raw 12 Large,10000064_LRG,10000064Carpenter Jeans Large,112_LRG,112Basic Large,1141_LRG,1141Jeans* Large,1140_LRG,1140Women's Denim* Large,_LRG,Large,112,112Basic,1141,1141Jeans*
10000089,10000089Carpenter Jeans - Antique 6,10000089,10000089Carpenter Jeans - Antique 6,10000064,10000064Carpenter Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000089_SML,10000089Carpenter Jeans - Antique 6 Small,10000064_SML,10000064Carpenter Jeans Small,112_SML,112Basic Small,1141_SML,1141Jeans* Small,1140_SML,1140Women's Denim* Small,_SML,Small,112,112Basic,1141,1141Jeans*
10000090,10000090Carpenter Jeans - Antique 8,10000090,10000090Carpenter Jeans - Antique 8,10000064,10000064Carpenter Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000090_MED,10000090Carpenter Jeans - Antique 8 Medium,10000064_MED,10000064Carpenter Jeans Medium,112_MED,112Basic Medium,1141_MED,1141Jeans* Medium,1140_MED,1140Women's Denim* Medium,_MED,Medium,112,112Basic,1141,1141Jeans*
10000091,10000091Carpenter Jeans - Antique 10,10000091,10000091Carpenter Jeans - Antique 10,10000064,10000064Carpenter Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000091_LRG,10000091Carpenter Jeans - Antique 10 Large,10000064_LRG,10000064Carpenter Jeans Large,112_LRG,112Basic Large,1141_LRG,1141Jeans* Large,1140_LRG,1140Women's Denim* Large,_LRG,Large,112,112Basic,1141,1141Jeans*
10000092,10000092Carpenter Jeans - Antique 12,10000092,10000092Carpenter Jeans - Antique 12,10000064,10000064Carpenter Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000092_SML,10000092Carpenter Jeans - Antique 12 Small,10000064_SML,10000064Carpenter Jeans Small,112_SML,112Basic Small,1141_SML,1141Jeans* Small,1140_SML,1140Women's Denim* Small,_SML,Small,112,112Basic,1141,1141Jeans*
10000094,61-Disk CD Player,10000094,61-Disk CD Player,10000094,61-Disk CD Player,12,8 to 100 disc chang,2511,2511CD Player*,2510,2510Home Audio*,1300,Group 1,1,All Product,1000,Supplier 1,10000094_MED,61-Disk CD Player Medium,10000094_MED,61-Disk CD Player Medium,12_MED,8 to 100 disc change Medium,2511_MED,2511CD Player* Medium,2510_MED,2510Home Audio* Medium,_MED,Medium,12,8 to 100 disc chang,2511,2511CD Player*
10000096,10000096Cargo Jeans - Raw 6,10000096,10000096Cargo Jeans - Raw 6,10000093,10000093Cargo Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000096_SML,10000096Cargo Jeans - Raw 6 Small,10000093_SML,10000093Cargo Jeans Small,112_SML,112Basic Small,1141_SML,1141Jeans* Small,1140_SML,1140Women's Denim* Small,_SML,Small,112,112Basic,1141,1141Jeans*
10000097,10000097Cargo Jeans - Raw 8,10000097,10000097Cargo Jeans - Raw 8,10000093,10000093Cargo Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000097_MED,10000097Cargo Jeans - Raw 8 Medium,10000093_MED,10000093Cargo Jeans Medium,112_MED,112Basic Medium,1141_MED,1141Jeans* Medium,1140_MED,1140Women's Denim* Medium,_MED,Medium,112,112Basic,1141,1141Jeans*
10000098,10000098Cargo Jeans - Raw 10,10000098,10000098Cargo Jeans - Raw 10,10000093,10000093Cargo Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000098_LRG,10000098Cargo Jeans - Raw 10 Large,10000093_LRG,10000093Cargo Jeans Large,112_LRG,112Basic Large,1141_LRG,1141Jeans* Large,1140_LRG,1140Women's Denim* Large,_LRG,Large,112,112Basic,1141,1141Jeans*
10000099,10000099Cargo Jeans - Raw 12,10000099,10000099Cargo Jeans - Raw 12,10000093,10000093Cargo Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000099_SML,10000099Cargo Jeans - Raw 12 Small,10000093_SML,10000093Cargo Jeans Small,112_SML,112Basic Small,1141_SML,1141Jeans* Small,1140_SML,1140Women's Denim* Small,_SML,Small,112,112Basic,1141,1141Jeans*
10000100,10000100Cargo Jeans - Antique 6,10000100,10000100Cargo Jeans - Antique 6,10000093,10000093Cargo Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000100_MED,10000100Cargo Jeans - Antique 6 Medium,10000093_MED,10000093Cargo Jeans Medium,112_MED,112Basic Medium,1141_MED,1141Jeans* Medium,1140_MED,1140Women's Denim* Medium,_MED,Medium,112,112Basic,1141,1141Jeans*
10000101,10000101Cargo Jeans - Antique 8,10000101,10000101Cargo Jeans - Antique 8,10000093,10000093Cargo Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000101_LRG,10000101Cargo Jeans - Antique 8 Large,10000093_LRG,10000093Cargo Jeans Large,112_LRG,112Basic Large,1141_LRG,1141Jeans* Large,1140_LRG,1140Women's Denim* Large,_LRG,Large,112,112Basic,1141,1141Jeans*
10000102,10000102Cargo Jeans - Antique 10,10000102,10000102Cargo Jeans - Antique 10,10000093,10000093Cargo Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000102_SML,10000102Cargo Jeans - Antique 10 Small,10000093_SML,10000093Cargo Jeans Small,112_SML,112Basic Small,1141_SML,1141Jeans* Small,1140_SML,1140Women's Denim* Small,_SML,Small,112,112Basic,1141,1141Jeans*
10000103,10000103Cargo Jeans - Antique 12,10000103,10000103Cargo Jeans - Antique 12,10000093,10000093Cargo Jeans,112,112Basic,1141,1141Jeans*,1140,1140Women's Denim*,1300,Group 1,1,All Product,1000,Supplier 1,10000103_MED,10000103Cargo Jeans - Antique 12 Medium,10000093_MED,10000093Cargo Jeans Medium,112_MED,112Basic Medium,1141_MED,1141Jeans* Medium,1140_MED,1140Women's Denim* Medium,_MED,Medium,112,112Basic,1141,1141Jeans*
10000104,300-Disk CD Player,10000104,300-Disk CD Player,10000104,300-Disk CD Player,813,100+ disc changer,2511,2511CD Player*,2510,2510Home Audio*,1300,Group 1,1,All Product,1000,Supplier 1,10000104_LRG,300-Disk CD Player Large,10000104_LRG,300-Disk CD Player Large,813_LRG,100+ disc changer Large,2511_LRG,2511CD Player* Large,2510_LRG,2510Home Audio* Large,_LRG,Large,813,100+ disc changer,2511,2511CD Player*
10000106,10000106CS Spring Water 0.5 liter,10000106,10000106CS Spring Water 0.5 liter,10000106,10000106CS Spring Water 0.5 liter,512,512Still,4111,4111Bottled Water*,4110,4110Non-Alcoholic*,1300,Group 1,1,All Product,1000,Supplier 1,10000106_SML,10000106CS Spring Water 0.5 liter Small,10000106_SML,10000106CS Spring Water 0.5 liter Small,512_SML,512Still Small,4111_SML,4111Bottled Water* Small,4110_SML,4110Non-Alcoholic* Small,_SML,Small,512,512Still,4111,4111Bottled Water*
10000110,10000110Bostik Cool Melt Glue Gun & St,10000110,10000110Bostik Cool Melt Glue Gun & St,10000110,10000110Bostik Cool Melt Glue Gun & Sticks,811,811Glue Gun,2611,2611Hand Held Tool,2610,2610Tools*,1300,Group 1,1,All Product,1000,Supplier 1,10000110_SML,10000110Bostik Cool Melt Glue Gun & St Small,10000110_SML,10000110Bostik Cool Melt Glue Gun & Sticks Small,811_SML,811Glue Gun Small,2611_SML,2611Hand Held Tools* Small,2610_SML,2610Tools* Small,_SML,Small,811,811Glue Gun,2611,2611Hand Held Tool
10000111,10000111Ban Roll On - scented,10000111,10000111Ban Roll On - scented,10000111,10000111Ban Roll On - scented,121,121Roll-On,3112,3112Deodorants*,3110,"3110Health, Beauty Care*",1300,Group 1,1,All Product,1000,Supplier 1,10000111_MED,10000111Ban Roll On - scented Medium,10000111_MED,10000111Ban Roll On - scented Medium,121_MED,121Roll-On Medium,3112_MED,3112Deodorants* Medium,3110_MED,"3110Health, Beauty Care* Medium",_MED,Medium,121,121Roll-On,3112,3112Deodorants*
10000113,10000113Bostik TG4 Hot Melt Glue Gun,10000113,10000113Bostik TG4 Hot Melt Glue Gun,10000113,10000113Bostik TG4 Hot Melt Glue Gun,811,811Glue Gun,2611,2611Hand Held Tool,2610,2610Tools*,1300,Group 1,1,All Product,1000,Supplier 1,10000113_LRG,10000113Bostik TG4 Hot Melt Glue Gun Large,10000113_LRG,10000113Bostik TG4 Hot Melt Glue Gun Large,811_LRG,811Glue Gun Large,2611_LRG,2611Hand Held Tools* Large,2610_LRG,2610Tools* Large,_LRG,Large,811,811Glue Gun,2611,2611Hand Held Tool
10000114,10000114Ban Roll On - Unscented,10000114,10000114Ban Roll On - Unscented,10000114,10000114Ban Roll On - Unscented,121,121Roll-On,3112,3112Deodorants*,3110,"3110Health, Beauty Care*",1300,Group 1,1,All Product,1000,Supplier 1,10000114_SML,10000114Ban Roll On - Unscented Small,10000114_SML,10000114Ban Roll On - Unscented Small,121_SML,121Roll-On Small,3112_SML,3112Deodorants* Small,3110_SML,"3110Health, Beauty Care* Small",_SML,Small,121,121Roll-On,3112,3112Deodorants*
10000115,10000115Crest Tooth Paste [75ml],10000115,10000115Crest Tooth Paste [75ml],10000115,10000115Crest Tooth Paste [75ml],912,912Toothpaste,3111,3111Oral Care*,3110,"3110Health, Beauty Care*",1300,Group 1,1,All Product,1000,Supplier 1,10000115_MED,10000115Crest Tooth Paste [75ml] Medium,10000115_MED,10000115Crest Tooth Paste [75ml] Medium,912_MED,912Toothpaste Medium,3111_MED,3111Oral Care* Medium,3110_MED,"3110Health, Beauty Care* Medium",_MED,Medium,912,912Toothpaste,3111,3111Oral Care*
10000117,10000117Crest Tooth Paste [150ml],10000117,10000117Crest Tooth Paste [150ml],10000117,10000117Crest Tooth Paste [150ml],912,912Toothpaste,3111,3111Oral Care*,3110,"3110Health, Beauty Care*",1300,Group 1,1,All Product,1000,Supplier 1,10000117_LRG,10000117Crest Tooth Paste [150ml] Large,10000117_LRG,10000117Crest Tooth Paste [150ml] Large,912_LRG,912Toothpaste Large,3111_LRG,3111Oral Care* Large,3110_LRG,"3110Health, Beauty Care* Large",_LRG,Large,912,912Toothpaste,3111,3111Oral Care*
10000118,10000118Glue Gun Sticks 10-pk,10000118,10000118Glue Gun Sticks 10-pk,10000118,10000118Glue Gun Sticks 10-pk,811,811Glue Gun,2611,2611Hand Held Tool,2610,2610Tools*,1300,Group 1,1,All Product,1000,Supplier 1,10000118_SML,10000118Glue Gun Sticks 10-pk Small,10000118_SML,10000118Glue Gun Sticks 10-pk Small,811_SML,811Glue Gun Small,2611_SML,2611Hand Held Tools* Small,2610_SML,2610Tools* Small,_SML,Small,811,811Glue Gun,2611,2611Hand Held Tool
10000119,10000119Utica Garden 200 Poly/Cotton F,10000119,10000119Utica Garden 200 Poly/Cotton F,10000119,10000119Utica Garden 200 Poly/Cotton Full,113,113Percale 200,2711,2711Sheets*,2710,2710Bedding*,1300,Group 1,1,All Product,1000,Supplier 1,10000119_MED,10000119Utica Garden 200 Poly/Cotton F Medium,10000119_MED,10000119Utica Garden 200 Poly/Cotton Full Medium,113_MED,113Percale 200 Medium,2711_MED,2711Sheets* Medium,2710_MED,2710Bedding* Medium,_MED,Medium,113,113Percale 200,2711,2711Sheets*
10000120,10000120Utica Square Lux 200 Sets,10000120,10000120Utica Square Lux 200 Sets,10000120,10000120Utica Square Lux 200 Sets,113,113Percale 200,2711,2711Sheets*,2710,2710Bedding*,1300,Group 1,1,All Product,1000,Supplier 1,10000120_LRG,10000120Utica Square Lux 200 Sets Large,10000120_LRG,10000120Utica Square Lux 200 Sets Large,113_LRG,113Percale 200 Large,2711_LRG,2711Sheets* Large,2710_LRG,2710Bedding* Large,_LRG,Large,113,113Percale 200,2711,2711Sheets*
10000121,10000121CS Spring Water 1 liter,10000121,10000121CS Spring Water 1 liter,10000121,10000121CS Spring Water 1 liter,512,512Still,4111,4111Bottled Water*,4110,4110Non-Alcoholic*,1300,Group 1,1,All Product,1000,Supplier 1,10000121_SML,10000121CS Spring Water 1 liter Small,10000121_SML,10000121CS Spring Water 1 liter Small,512_SML,512Still Small,4111_SML,4111Bottled Water* Small,4110_SML,4110Non-Alcoholic* Small,_SML,Small,512,512Still,4111,4111Bottled Water*
10000124,10000124Chunky Shrunken Sweater - Blac,10000124,10000124Chunky Shrunken Sweater - Blac,10000123,10000123Chunky Shrunken Sweater,142,142Long Sleeve,1114,1114Sweaters*,1110,1110Women's Sportswear*,1300,Group 1,1,All Product,1000,Supplier 1,10000124_MED,10000124Chunky Shrunken Sweater - Blac Medium,10000123_MED,10000123Chunky Shrunken Sweater Medium,142_MED,142Long Sleeve Medium,1114_MED,1114Sweaters* Medium,1110_MED,1110Women's Sportswear* Medium,_MED,Medium,142,142Long Sleeve,1114,1114Sweaters*
10000125,10000125Chunky Shrunken Sweater - Blac,10000125,10000125Chunky Shrunken Sweater - Blac,10000123,10000123Chunky Shrunken Sweater,142,142Long Sleeve,1114,1114Sweaters*,1110,1110Women's Sportswear*,1300,Group 1,1,All Product,1000,Supplier 1,10000125_LRG,10000125Chunky Shrunken Sweater - Blac Large,10000123_LRG,10000123Chunky Shrunken Sweater Large,142_LRG,142Long Sleeve Large,1114_LRG,1114Sweaters* Large,1110_LRG,1110Women's Sportswear* Large,_LRG,Large,142,142Long Sleeve,1114,1114Sweaters*
10000126,10000126Chunky Shrunken Sweater - Blac,10000126,10000126Chunky Shrunken Sweater - Blac,10000123,10000123Chunky Shrunken Sweater,142,142Long Sleeve,1114,1114Sweaters*,1110,1110Women's Sportswear*,1300,Group 1,1,All Product,1000,Supplier 1,10000126_SML,10000126Chunky Shrunken Sweater - Blac Small,10000123_SML,10000123Chunky Shrunken Sweater Small,142_SML,142Long Sleeve Small,1114_SML,1114Sweaters* Small,1110_SML,1110Women's Sportswear* Small,_SML,Small,142,142Long Sleeve,1114,1114Sweaters*
10000127,10000127Chunky Shrunken Sweater - Blac,10000127,10000127Chunky Shrunken Sweater - Blac,10000123,10000123Chunky Shrunken Sweater,142,142Long Sleeve,1114,1114Sweaters*,1110,1110Women's Sportswear*,1300,Group 1,1,All Product,1000,Supplier 1,10000127_MED,10000127Chunky Shrunken Sweater - Blac Medium,10000123_MED,10000123Chunky Shrunken Sweater Medium,142_MED,142Long Sleeve Medium,1114_MED,1114Sweaters* Medium,1110_MED,1110Women's Sportswear* Medium,_MED,Medium,142,142Long Sleeve,1114,1114Sweaters*
10000128,10000128Chunky Shrunken Sweater - Char,10000128,10000128Chunky Shrunken Sweater - Char,10000123,10000123Chunky Shrunken Sweater,142,142Long Sleeve,1114,1114Sweaters*,1110,1110Women's Sportswear*,1300,Group 1,1,All Product,1000,Supplier 1,10000128_LRG,10000128Chunky Shrunken Sweater - Char Large,10000123_LRG,10000123Chunky Shrunken Sweater Large,142_LRG,142Long Sleeve Large,1114_LRG,1114Sweaters* Large,1110_LRG,1110Women's Sportswear* Large,_LRG,Large,142,142Long Sleeve,1114,1114Sweaters*
10000129,10000129Chunky Shrunken Sweater - Char,10000129,10000129Chunky Shrunken Sweater - Char,10000123,10000123Chunky Shrunken Sweater,142,142Long Sleeve,1114,1114Sweaters*,1110,1110Women's Sportswear*,1300,Group 1,1,All Product,1000,Supplier 1,10000129_SML,10000129Chunky Shrunken Sweater - Char Small,10000123_SML,10000123Chunky Shrunken Sweater Small,142_SML,142Long Sleeve Small,1114_SML,1114Sweaters* Small,1110_SML,1110Women's Sportswear* Small,_SML,Small,142,142Long Sleeve,1114,1114Sweaters*
